CUI	Uniprot_Name	Uniprot_id	Gene_name	EnsembleGeneId	TTD_id
C1540117	TT21B_HUMAN	Q7Z4L5	TTC21B	ENSG00000123607	null
C1429184	CUED1_HUMAN	Q9NWM3	CUEDC1	ENSG00000180891	null
C1425956	TRI46_HUMAN	Q7Z4K8	TRIM46	ENSG00000163462	null
C1417423	MTHFS_HUMAN	P49914	MTHFS	ENSG00000136371	null
C1968842	HEPN1_HUMAN	Q6WQI6	HEPN1	ENSG00000221932	null
C1418241	PACN1_HUMAN	Q9BY11	PACSIN1	ENSG00000124507	null
C2681857	MYPOP_HUMAN	Q86VE0	MYPOP	ENSG00000176182	null
C1424885	TAF8_HUMAN	Q7Z7C8	TAF8	ENSG00000137413	null
C1422935	O52L2_HUMAN	Q8NGH6	null	ENSG00000262980	null
C1538591	PAR16_HUMAN	Q8N5Y8	PARP16	ENSG00000138617	null
C1420391	SPTC2_HUMAN	O15270	SPTLC2	ENSG00000100596	null
C1421405	UBP4_HUMAN	Q13107	USP4	ENSG00000114316	null
C1423266	OR4CG_HUMAN	Q8NGL9	OR4C16	ENSG00000279514	null
C1825516	HMHA1_HUMAN	Q92619	ARHGAP45	ENSG00000180448	null
C1422373	RT14_HUMAN	O60783	MRPS14	ENSG00000120333	null
C1332375	BAI2_HUMAN	O60241	ADGRB2	ENSG00000121753	null
C1537613	LR37B_HUMAN	Q96QE4	LRRC37B	ENSG00000185158	null
C1837147	A0A0A6YYL3_HUMAN	A0A0A6YYL3	POTEB	ENSG00000233917	null
C1412556	ARSD_HUMAN	P51689	ARSD	ENSG00000006756	null
C1417765	CNOT3_HUMAN	O75175	CNOT3	ENSG00000088038	null
C1428365	ASCC1_HUMAN	Q8N9N2	ASCC1	ENSG00000138303	null
C1425117	MDH1B_HUMAN	Q5I0G3	MDH1B	ENSG00000138400	null
C1428528	ZN606_HUMAN	Q8WXB4	ZNF606	ENSG00000166704	null
C1429142	O5H14_HUMAN	A6NHG9	OR5H14	ENSG00000236032	null
C1426780	COX16_HUMAN	Q9P0S2	COX16	ENSG00000133983	null
C3470073	DESI1_HUMAN	Q6ICB0	DESI1	ENSG00000100418	null
C1421437	TERA_HUMAN	P55072	VCP	ENSG00000165280	T12646
C1414908	GBRA1_HUMAN	P14867	GABRA1	ENSG00000022355	T51487
C1415350	TF3A_HUMAN	Q92664	GTF3A	ENSG00000122034	null
C1417603	NBEA_HUMAN	Q8NFP9	NBEA	ENSG00000172915	null
C2681139	ZN732_HUMAN	B4DXR9	ZNF732	ENSG00000186777	null
C1824065	ZN792_HUMAN	Q3KQV3	ZNF792	ENSG00000180884	null
C1423701	BPIA1_HUMAN	Q9NP55	BPIFA1	ENSG00000198183	null
C1428520	CJ076_HUMAN	Q5T2E6	ARMH3	ENSG00000120029	null
C1422536	RM09_HUMAN	Q9BYD2	MRPL9	ENSG00000143436	null
C1419825	MSMO1_HUMAN	Q15800	MSMO1	ENSG00000052802	null
C0812264	NR2F6_HUMAN	P10588	NR2F6	ENSG00000160113	null
C1419433	MCES_HUMAN	O43148	RNMT	ENSG00000101654	T77174
C3470097	TM230_HUMAN	Q96A57	TMEM230	ENSG00000089063	null
C1426065	CKLF5_HUMAN	Q96DZ9	CMTM5	ENSG00000166091	null
C1538301	ATX3_HUMAN	P54252	ATXN3	ENSG00000066427	null
C1413342	CENPE_HUMAN	Q02224	CENPE	ENSG00000138778	T14945
C1540105	TSSK4_HUMAN	Q6SA08	TSSK4	ENSG00000139908	null
C2700597	RIPP2_HUMAN	Q5TAB7	RIPPLY2	ENSG00000203877	null
C1428502	TBC13_HUMAN	Q9NVG8	TBC1D13	ENSG00000107021	null
C1414176	DTNA_HUMAN	Q9Y4J8	DTNA	ENSG00000134769	null
C1824827	CX031_HUMAN	Q5VT33	null	ENSG00000204904	null
C1426649	UBP35_HUMAN	Q9P2H5	USP35	ENSG00000118369	null
C3148432	HMN1_HUMAN	P0CJ68	MTRNR2L1	ENSG00000256618	null
C4085393	K1875_HUMAN	A6NE52	WDR97	ENSG00000179698	null
C3469764	CAAP1_HUMAN	Q9H8G2	CAAP1	ENSG00000120159	null
C1538661	PKN3_HUMAN	Q6P5Z2	PKN3	ENSG00000160447	T31600
C1823968	ZN277_HUMAN	Q9NRM2	ZNF277	ENSG00000198839	null
C1427914	S29A4_HUMAN	Q7RTT9	SLC29A4	ENSG00000164638	T25728
C1824340	CK074_HUMAN	Q86VG3	IFTAP	ENSG00000166352	null
C1422805	ABCAC_HUMAN	Q86UK0	ABCA12	ENSG00000144452	null
C1427940	RN150_HUMAN	Q9ULK6	RNF150	ENSG00000170153	null
C1426154	SDK1_HUMAN	Q7Z5N4	SDK1	ENSG00000146555	null
C1428923	PA24D_HUMAN	Q86XP0	PLA2G4D	ENSG00000159337	null
C1413849	CYLC2_HUMAN	Q14093	CYLC2	ENSG00000155833	null
C1853260	SOLH1_HUMAN	Q5JUK2	SOHLH1	ENSG00000165643	null
C1824617	CC90B_HUMAN	Q9GZT6	CCDC90B	ENSG00000137500	null
C1417992	OR1E1_HUMAN	P30953	OR1E1	ENSG00000180016	null
C1415243	GPR52_HUMAN	Q9Y2T5	GPR52	ENSG00000203737	null
C1412879	MRF_HUMAN	Q9Y2G1	MYRF	ENSG00000124920	null
C1427837	CORA1_HUMAN	Q8IZC6	COL27A1	ENSG00000196739	null
C1412642	AT2B3_HUMAN	Q16720	ATP2B3	ENSG00000067842	null
C1425846	T2R45_HUMAN	P59539	null	null	null
C1418826	IPP2_HUMAN	P41236	PPP1R2	ENSG00000184203	null
C1824207	ARL5C_HUMAN	A6NH57	ARL5C	ENSG00000141748	null
C1334880	NID1_HUMAN	P14543	NID1	ENSG00000116962	null
C1428893	MOB3A_HUMAN	Q96BX8	MOB3A	ENSG00000172081	null
C1413891	CP4F8_HUMAN	P98187	CYP4F8	ENSG00000186526	null
C2681332	CC157_HUMAN	Q569K6	CCDC157	ENSG00000187860	null
C1334477	M3K7_HUMAN	O43318	MAP3K7	ENSG00000135341	T04361
C1416377	IHH_HUMAN	Q14623	IHH	ENSG00000163501	null
C1826548	PCID2_HUMAN	Q5JVF3	PCID2	ENSG00000126226	null
C1421346	UD2B7_HUMAN	P16662	UGT2B7	ENSG00000171234	T62815
C1428508	WDR33_HUMAN	Q9C0J8	WDR33	ENSG00000136709	null
C1824427	CP074_HUMAN	Q96GX8	C16orf74	ENSG00000154102	null
C1419354	RFPL1_HUMAN	O75677	RFPL1	ENSG00000128250	null
C1425439	ERP44_HUMAN	Q9BS26	ERP44	ENSG00000023318	null
C1824711	CEP63_HUMAN	Q96MT8	CEP63	ENSG00000182923	null
C1421879	ANRA2_HUMAN	Q9H9E1	ANKRA2	ENSG00000164331	null
C1427548	CF163_HUMAN	Q5TEZ5	C6orf163	ENSG00000203872	null
C1439352	HRH2_HUMAN	P25021	HRH2	ENSG00000113749	T30985
C1414053	IOD3_HUMAN	P55073	DIO3	ENSG00000197406	null
C1422134	MACF1_HUMAN	Q9UPN3	MACF1	ENSG00000127603	null
C1538482	NOTO_HUMAN	A8MTQ0	NOTO	ENSG00000214513	null
C1825585	TUTLB_HUMAN	Q9UPX0	IGSF9B	ENSG00000080854	null
C1428696	LRFN3_HUMAN	Q9BTN0	LRFN3	ENSG00000126243	null
C1825920	LYPD5_HUMAN	Q6UWN5	LYPD5	ENSG00000159871	null
C1427013	CP26C_HUMAN	Q6V0L0	CYP26C1	ENSG00000187553	null
C1424613	REC8_HUMAN	O95072	REC8	ENSG00000100918	null
C1424593	SOCS5_HUMAN	O75159	SOCS5	ENSG00000171150	null
C1825846	GPN3_HUMAN	Q9UHW5	GPN3	ENSG00000111231	null
C1418666	PLXB3_HUMAN	Q9ULL4	PLXNB3	ENSG00000198753	null
C1420183	COPT2_HUMAN	O15432	SLC31A2	ENSG00000136867	null
C1417751	EMC8_HUMAN	O43402	EMC8	ENSG00000131148	null
C1824172	CD029_HUMAN	Q0P651	ABHD18	ENSG00000164074	null
C3146909	CE128_HUMAN	Q6ZU80	CEP128	ENSG00000100629	null
C3471501	RBM48_HUMAN	Q5RL73	RBM48	ENSG00000127993	null
C1823577	UBE2Z_HUMAN	Q9H832	UBE2Z	ENSG00000159202	null
C1424774	OPTN_HUMAN	Q96CV9	OPTN	ENSG00000123240	null
C1424285	DHRS1_HUMAN	Q96LJ7	DHRS1	ENSG00000157379	null
C1427193	BCOR_HUMAN	Q6W2J9	BCOR	ENSG00000183337	null
C3470342	GDPP1_HUMAN	Q6ZNW5	GDPGP1	ENSG00000183208	null
C1414667	FOXB1_HUMAN	Q99853	FOXB1	ENSG00000171956	null
C1425767	S36A2_HUMAN	Q495M3	SLC36A2	ENSG00000186335	T32938
C1334145	ITAX_HUMAN	P20702	ITGAX	ENSG00000140678	null
C1425784	POGK_HUMAN	Q9P215	POGK	ENSG00000143157	null
C1823209	RSRP1_HUMAN	Q9BUV0	RSRP1	ENSG00000117616	null
C1540239	KCT2_HUMAN	Q8NC54	KCT2	ENSG00000113583	null
C1427831	P3_HUMAN	P09131	SLC10A3	ENSG00000126903	null
C2828918	TR64B_HUMAN	A6NI03	TRIM64B	ENSG00000189253	null
C1428344	SRPRB_HUMAN	Q9Y5M8	SRPRB	ENSG00000144867	null
C1826716	PRR12_HUMAN	Q9ULL5	PRR12	ENSG00000126464	null
C1336984	DCAF5_HUMAN	Q96JK2	DCAF5	ENSG00000139990	null
C1823812	CA198_HUMAN	Q9H425	C1orf198	ENSG00000119280	null
C1412217	RED2_HUMAN	Q9NS39	ADARB2	ENSG00000185736	null
C2678529	OCM2_HUMAN	P0CE71	OCM2	ENSG00000135175	null
C1412851	FBW1A_HUMAN	Q9Y297	BTRC	ENSG00000166167	null
C1425014	NDE1_HUMAN	Q9NXR1	NDE1	ENSG00000072864	null
C1337107	MAD1_HUMAN	Q05195	MXD1	ENSG00000059728	null
C1332420	BLNK_HUMAN	Q8WV28	BLNK	ENSG00000095585	null
C1426503	EMIL2_HUMAN	Q9BXX0	EMILIN2	ENSG00000132205	null
C1413715	OCTC_HUMAN	Q9UKG9	CROT	ENSG00000005469	null
C1426130	SYT9_HUMAN	Q86SS6	SYT9	ENSG00000170743	null
C1422262	DMTA2_HUMAN	Q96SC8	DMRTA2	ENSG00000142700	null
C1537927	PAQRA_HUMAN	Q8IY49	MMD2	ENSG00000136297	null
C1337028	XCL2_HUMAN	Q9UBD3	XCL2	ENSG00000143185	null
C1428832	CAMP3_HUMAN	Q9P1Y5	CAMSAP3	ENSG00000076826	null
C1539060	CAN13_HUMAN	Q6MZZ7	CAPN13	ENSG00000162949	null
C1424331	RB39B_HUMAN	Q96DA2	RAB39B	ENSG00000155961	null
C1426187	JMJD6_HUMAN	Q6NYC1	JMJD6	ENSG00000070495	null
C2681516	F183A_HUMAN	A6NL82	FAM183A	ENSG00000186973	null
C1423912	ZN343_HUMAN	Q6P1L6	ZNF343	ENSG00000088876	null
C1412302	AIP_HUMAN	O00170	AIP	ENSG00000110711	null
C1414179	DUOX1_HUMAN	Q9NRD9	DUOX1	ENSG00000137857	null
C1420412	SRPK1_HUMAN	Q96SB4	SRPK1	ENSG00000096063	T94201
C1428338	INHBE_HUMAN	P58166	INHBE	ENSG00000139269	null
C1422416	TRYD_HUMAN	Q9BZJ3	TPSD1	ENSG00000095917	T67730
C1417612	NCKP1_HUMAN	Q9Y2A7	NCKAP1	ENSG00000061676	null
C1417203	MMP14_HUMAN	P50281	MMP14	ENSG00000157227	T65019
C1415079	CXB4_HUMAN	Q9NTQ9	GJB4	ENSG00000189433	T61316
C1427730	ADCK5_HUMAN	Q3MIX3	ADCK5	ENSG00000173137	null
C1415540	HHLA2_HUMAN	Q9UM44	HHLA2	ENSG00000114455	null
C1422874	O13F1_HUMAN	Q8NGS4	OR13F1	ENSG00000186881	null
C1425360	CD244_HUMAN	Q9BZW8	CD244	ENSG00000122223	null
C1418499	PEPA4_HUMAN	P0DJD7	PGA4	ENSG00000229183	null
C1824112	CB047_HUMAN	Q8WWC4	MAIP1	ENSG00000162972	null
C1412506	ARF3_HUMAN	P61204	ARF3	ENSG00000134287	null
C1423056	HRSL1_HUMAN	Q9HDD0	PLAAT1	ENSG00000127252	null
C1823641	VP37B_HUMAN	Q9H9H4	VPS37B	ENSG00000139722	null
C1825888	LRC41_HUMAN	Q15345	LRRC41	ENSG00000132128	null
C1538575	PAQR9_HUMAN	Q6ZVX9	PAQR9	ENSG00000188582	null
C1332110	ARHG1_HUMAN	Q92888	ARHGEF1	ENSG00000076928	null
C1540294	CLM8_HUMAN	Q9UGN4	CD300A	ENSG00000167851	T88567
C1427836	JADE2_HUMAN	Q9NQC1	JADE2	ENSG00000043143	null
C2240202	B9D2_HUMAN	Q9BPU9	B9D2	ENSG00000123810	null
C1421942	KLRF1_HUMAN	Q9NZS2	KLRF1	ENSG00000150045	null
C1420218	SC6A7_HUMAN	Q99884	SLC6A7	ENSG00000011083	T54982
C1419954	SEM5A_HUMAN	Q13591	SEMA5A	ENSG00000112902	null
C1425910	KR197_HUMAN	Q3SYF9	KRTAP19-7	ENSG00000244362	null
C1825195	F90AE_HUMAN	P0C7W9	FAM90A14P	ENSG00000285814	null
C1538760	IFIX_HUMAN	Q6K0P9	PYHIN1	ENSG00000163564	null
C1416636	KIF3C_HUMAN	O14782	KIF3C	ENSG00000084731	null
C1537590	LRIG3_HUMAN	Q6UXM1	LRIG3	ENSG00000139263	null
C1420074	SIX3_HUMAN	O95343	SIX3	ENSG00000138083	null
C1421905	CAD22_HUMAN	Q9UJ99	CDH22	ENSG00000149654	null
C1426880	CN132_HUMAN	Q9NPU4	C14orf132	ENSG00000227051	null
C1824495	CS054_HUMAN	Q5BKX5	C19orf54	ENSG00000188493	null
C1415842	ICAM4_HUMAN	Q14773	ICAM4	ENSG00000105371	null
C1332814	X3CL1_HUMAN	P78423	CX3CL1	ENSG00000006210	T34405
C1812639	RL3R1_HUMAN	Q9NSD7	RXFP3	ENSG00000182631	T88944
C1970469	ENOX1_HUMAN	Q8TC92	ENOX1	ENSG00000120658	null
C1415501	OX1R_HUMAN	O43613	HCRTR1	ENSG00000121764	T73482
C1418320	PCDA5_HUMAN	Q9Y5H7	PCDHA5	ENSG00000204965	null
C1415141	GNA15_HUMAN	P30679	GNA15	ENSG00000060558	null
C1824572	EFCC1_HUMAN	Q9HA90	EFCC1	ENSG00000114654	null
C1846283	STBD1_HUMAN	O95210	STBD1	ENSG00000118804	null
C1824540	C2D1B_HUMAN	Q5T0F9	CC2D1B	ENSG00000154222	null
C1426119	PLAC8_HUMAN	Q9NZF1	PLAC8	ENSG00000145287	null
C1822664	SC11B_HUMAN	P0C7V7	null	ENSG00000226098	null
C1420303	SNX4_HUMAN	O95219	SNX4	ENSG00000114520	null
C1426913	TV23A_HUMAN	A6NH52	TVP23A	ENSG00000166676	null
C2239817	PCLI1_HUMAN	Q7Z2X4	PID1	ENSG00000153823	null
C1421068	A0A578_HUMAN	A0A578	TRBV5-1	ENSG00000211734	null
C1412647	ATPA_HUMAN	P25705	ATP5F1A	ENSG00000152234	null
C1538511	TEN3_HUMAN	Q9P273	TENM3	ENSG00000218336	null
C1538704	POTE1_HUMAN	Q9NUX5	POT1	ENSG00000128513	null
C1333540	FGF9_HUMAN	P31371	FGF9	ENSG00000102678	null
C1823178	ALKB5_HUMAN	Q6P6C2	ALKBH5	ENSG00000091542	null
C1421494	WDR3_HUMAN	Q9UNX4	WDR3	ENSG00000065183	null
C1416847	LHPL3_HUMAN	Q86UP9	LHFPL3	ENSG00000187416	null
C1420788	TYB4Y_HUMAN	O14604	TMSB4Y	ENSG00000154620	null
C1422385	IG2AS_HUMAN	Q6U949	null	ENSG00000099869	null
C1425532	RNH1_HUMAN	O60930	RNASEH1	ENSG00000171865	null
C1335645	KS6B2_HUMAN	Q9UBS0	RPS6KB2	ENSG00000175634	T42760
C1537595	TILB_HUMAN	Q86X45	LRRC6	ENSG00000129295	null
C1426574	RHPN1_HUMAN	Q8TCX5	RHPN1	ENSG00000158106	null
C1413907	DAPK2_HUMAN	Q9UIK4	DAPK2	ENSG00000035664	null
C1426282	OR8G5_HUMAN	Q8NG78	OR8G5	ENSG00000255298	null
C0677907	MAGA3_HUMAN	P43357	MAGEA3	ENSG00000221867	T51693
C1425772	ZN391_HUMAN	Q9UJN7	ZNF391	ENSG00000124613	null
C1420386	SPTN1_HUMAN	Q13813	SPTAN1	ENSG00000197694	null
C2240095	TM190_HUMAN	Q8WZ59	TMEM190	ENSG00000160472	null
C3470098	TM238_HUMAN	C9JI98	TMEM238	ENSG00000233493	null
C1419697	RPN1_HUMAN	P04843	RPN1	ENSG00000163902	null
C1419866	SCN8A_HUMAN	Q9UQD0	SCN8A	ENSG00000196876	T58741
C1425775	NKG2D_HUMAN	P26718	KLRK1	ENSG00000213809	T35289
C1825307	FNDC8_HUMAN	Q8TC99	FNDC8	ENSG00000073598	null
C1539961	THUM1_HUMAN	Q9NXG2	THUMPD1	ENSG00000066654	null
C1423996	WFD12_HUMAN	Q8WWY7	WFDC12	ENSG00000168703	null
C0242988	THB_HUMAN	P10828	THRB	ENSG00000151090	T98933
C1425966	GP116_HUMAN	Q8IZF2	ADGRF5	ENSG00000069122	null
C1333687	GBB1_HUMAN	P62873	GNB1	ENSG00000078369	null
C1333909	HMGB2_HUMAN	P26583	HMGB2	ENSG00000164104	T12974
C1418358	PCDGE_HUMAN	Q9Y5G2	PCDHGB2	ENSG00000253910	null
C1418044	OR2M3_HUMAN	Q8NG83	OR2M3	ENSG00000228198	null
C0812271	EVI1_HUMAN	Q03112	MECOM	ENSG00000085276	null
C1413083	CALCB_HUMAN	P10092	CALCB	ENSG00000175868	T09067
C2240037	SNX32_HUMAN	Q86XE0	SNX32	ENSG00000172803	null
C1537513	KSR2_HUMAN	Q6VAB6	KSR2	ENSG00000171435	null
C1417118	MEP1B_HUMAN	Q16820	MEP1B	ENSG00000141434	null
C1825964	MEG10_HUMAN	Q96KG7	MEGF10	ENSG00000145794	null
C1539322	DYM_HUMAN	Q7RTS9	DYM	ENSG00000141627	null
C2239642	KR241_HUMAN	Q3LI83	KRTAP24-1	ENSG00000188694	null
C1428846	VKIND_HUMAN	Q76NI1	KNDC1	ENSG00000171798	null
C1425189	CLC4K_HUMAN	Q9UJ71	CD207	ENSG00000116031	null
C1422187	CYFP2_HUMAN	Q96F07	CYFIP2	ENSG00000055163	null
C1414056	DKC1_HUMAN	O60832	DKC1	ENSG00000130826	null
C1420606	TBX18_HUMAN	O95935	TBX18	ENSG00000112837	null
C2681858	NAA60_HUMAN	Q9H7X0	NAA60	ENSG00000122390	null
C1824395	IFT43_HUMAN	Q96FT9	IFT43	ENSG00000119650	null
C1538459	CHM4C_HUMAN	Q96CF2	CHMP4C	ENSG00000164695	null
C3539385	GOG8N_HUMAN	F8WBI6	GOLGA8N	ENSG00000232653	null
C1421976	PCLO_HUMAN	Q9Y6V0	PCLO	ENSG00000186472	null
C1823800	CA186_HUMAN	Q6ZWK4	RHEX	ENSG00000263961	null
C1424469	RM50_HUMAN	Q8N5N7	MRPL50	ENSG00000136897	null
C3470274	F205A_HUMAN	Q6ZU69	FAM205A	ENSG00000205108	null
C1826839	RN169_HUMAN	Q8NCN4	RNF169	ENSG00000166439	null
C1421705	ZN217_HUMAN	O75362	ZNF217	ENSG00000171940	T70278
C1428949	P5CR2_HUMAN	Q96C36	PYCR2	ENSG00000143811	null
C1822673	SEM3G_HUMAN	Q9NS98	SEMA3G	ENSG00000010319	null
C1428109	BMS1_HUMAN	Q14692	BMS1	ENSG00000165733	null
C1825451	HDDC2_HUMAN	Q7Z4H3	HDDC2	ENSG00000111906	null
C1428085	AKCL2_HUMAN	Q96JD6	AKR1E2	ENSG00000165568	null
C1424854	CBPC1_HUMAN	Q9UPW5	AGTPBP1	ENSG00000135049	null
C1428702	SUSD3_HUMAN	Q96L08	SUSD3	ENSG00000157303	null
C1423887	LN28A_HUMAN	Q9H9Z2	LIN28A	ENSG00000131914	T49593
C1333696	OGR1_HUMAN	Q15743	GPR68	ENSG00000119714	null
C1429082	CTXN3_HUMAN	Q4LDR2	CTXN3	ENSG00000205279	null
C1538780	RGPS1_HUMAN	Q5JS13	RALGPS1	ENSG00000136828	null
C1420556	SYT1_HUMAN	P21579	SYT1	ENSG00000067715	null
C1420648	TCFL5_HUMAN	Q9UL49	TCFL5	ENSG00000101190	null
C1425097	IGSF8_HUMAN	Q969P0	IGSF8	ENSG00000162729	null
C2829529	GG6LA_HUMAN	A6NI86	GOLGA6L10	ENSG00000278662	null
C4085058	NUR1L_HUMAN	A6NF83	NUPR2	ENSG00000185290	null
C1334504	MFNG_HUMAN	O00587	MFNG	ENSG00000100060	null
C1539537	FSIP2_HUMAN	Q5CZC0	FSIP2	ENSG00000188738	null
C1968833	INO1_HUMAN	Q9NPH2	ISYNA1	ENSG00000105655	null
C1419939	SE1L1_HUMAN	Q9UBV2	SEL1L	ENSG00000071537	null
C1420756	TLK1_HUMAN	Q9UKI8	TLK1	ENSG00000198586	null
C1419231	RAD1_HUMAN	O60671	RAD1	ENSG00000113456	null
C1427798	NALP4_HUMAN	Q96MN2	NLRP4	ENSG00000160505	null
C2681555	GRCR1_HUMAN	A8MXD5	GRXCR1	ENSG00000215203	null
C1823758	A4AS1_HUMAN	Q5T5F5	null	ENSG00000203804	null
C1420130	SO1A2_HUMAN	P46721	SLCO1A2	ENSG00000084453	T00569
C1413543	CNGA1_HUMAN	P29973	CNGA1	ENSG00000198515	T93798
C1416166	A0A0A0MT89_HUMAN	A0A0A0MT89	IGKJ1	ENSG00000211597	null
C1424147	TRIM6_HUMAN	Q9C030	TRIM6	ENSG00000121236	null
C1336937	VTNC_HUMAN	P04004	VTN	ENSG00000109072	null
C1428876	LIPT_HUMAN	Q9Y234	LIPT1	ENSG00000144182	null
C1824467	NJMU_HUMAN	Q9HAS0	C17orf75	ENSG00000108666	null
C1415731	HS3SB_HUMAN	Q9Y662	HS3ST3B1	ENSG00000125430	null
C1420081	SKP1_HUMAN	P63208	SKP1	ENSG00000113558	null
C1428149	KRA55_HUMAN	Q701N2	KRTAP5-5	ENSG00000185940	null
C1424702	TFB1M_HUMAN	Q8WVM0	TFB1M	ENSG00000029639	null
C3470553	KTAS1_HUMAN	Q86SY8	null	ENSG00000186615	null
C1970014	RELL2_HUMAN	Q8NC24	RELL2	ENSG00000164620	null
C1413453	CLCN4_HUMAN	P51793	CLCN4	ENSG00000073464	null
C1423794	CT027_HUMAN	Q9GZN8	C20orf27	ENSG00000101220	null
C1422386	HDAC9_HUMAN	Q9UKV0	HDAC9	ENSG00000048052	T03687
C1420009	SGCG_HUMAN	Q13326	SGCG	ENSG00000102683	T16401
C1415572	DQB1_HUMAN	P01920	null	ENSG00000179344	null
C1417005	MLP3A_HUMAN	Q9H492	MAP1LC3A	ENSG00000101460	null
C1825609	INT7_HUMAN	Q9NVH2	INTS7	ENSG00000143493	null
C1538157	NIPA_HUMAN	Q86WB0	ZC3HC1	ENSG00000091732	null
C1422510	MMP26_HUMAN	Q9NRE1	MMP26	ENSG00000167346	null
C1412173	ACY1_HUMAN	Q03154	ACY1	ENSG00000243989	null
C1427754	NANO3_HUMAN	P60323	NANOS3	ENSG00000187556	null
C1428573	Z385B_HUMAN	Q569K4	ZNF385B	ENSG00000144331	null
C1538646	BCAP_HUMAN	Q6ZUJ8	PIK3AP1	ENSG00000155629	null
C1825794	LAYN_HUMAN	Q6UX15	LAYN	ENSG00000204381	null
C2240038	SOBP_HUMAN	A7XYQ1	SOBP	ENSG00000112320	null
C3540252	PREY_HUMAN	Q96I23	PYURF	ENSG00000145337	null
C1427140	ZN432_HUMAN	O94892	ZNF432	ENSG00000256087	null
C1824428	RMI2_HUMAN	Q96E14	RMI2	ENSG00000175643	null
C1418729	DPOE1_HUMAN	Q07864	POLE	ENSG00000177084	null
C1412175	ACYP1_HUMAN	P07311	ACYP1	ENSG00000119640	null
C1418335	PCDBF_HUMAN	Q9Y5E8	PCDHB15	ENSG00000113248	null
C1826319	MTEF2_HUMAN	Q49AM1	MTERF2	ENSG00000120832	null
C1412977	DJC28_HUMAN	Q9NX36	DNAJC28	ENSG00000177692	null
C1418391	PCSK5_HUMAN	Q92824	PCSK5	ENSG00000099139	T38581
C1414919	GBRG1_HUMAN	Q8N1C3	GABRG1	ENSG00000163285	null
C1539033	MIRH1_HUMAN	Q75NE6	null	ENSG00000215417	null
C1417538	MYH3_HUMAN	P11055	MYH3	ENSG00000109063	null
C1825884	L37A3_HUMAN	O60309	LRRC37A3	ENSG00000176809	null
C1428546	COMD4_HUMAN	Q9H0A8	COMMD4	ENSG00000140365	null
C1425996	MA1C1_HUMAN	Q9NR34	MAN1C1	ENSG00000117643	null
C1418821	PP1G_HUMAN	P36873	PPP1CC	ENSG00000186298	null
C1422087	FBX22_HUMAN	Q8NEZ5	FBXO22	ENSG00000167196	null
C1422145	MPP4_HUMAN	Q96JB8	MPP4	ENSG00000082126	null
C1332399	BCL6_HUMAN	P41182	BCL6	ENSG00000113916	T43548
C1969646	VCC1_HUMAN	Q6UXB2	CXCL17	ENSG00000189377	null
C1415685	HXD11_HUMAN	P31277	HOXD11	ENSG00000128713	null
C2680438	SPDE2_HUMAN	Q495Y8	SPDYE2	ENSG00000205238	null
C1420344	SPTCS_HUMAN	Q96JI7	SPG11	ENSG00000104133	null
C1826973	SAM50_HUMAN	Q9Y512	SAMM50	ENSG00000100347	null
C1425692	RBM40_HUMAN	Q96LT9	RNPC3	ENSG00000185946	null
C1824528	CART_HUMAN	Q16568	CARTPT	ENSG00000164326	null
C1428472	ANR27_HUMAN	Q96NW4	ANKRD27	ENSG00000105186	null
C1825416	GRM1A_HUMAN	Q96CP6	GRAMD1A	ENSG00000089351	null
C1420138	S22A3_HUMAN	O75751	SLC22A3	ENSG00000146477	T55948
C2240351	CC146_HUMAN	Q8IYE0	CCDC146	ENSG00000135205	null
C1417449	MTR1A_HUMAN	P48039	MTNR1A	ENSG00000168412	T97613
C1422758	ARHG9_HUMAN	O43307	ARHGEF9	ENSG00000131089	null
C1419990	TRA2B_HUMAN	P62995	TRA2B	ENSG00000136527	null
C1823607	USPL1_HUMAN	Q5W0Q7	USPL1	ENSG00000132952	null
C1424224	FA8A1_HUMAN	Q9UBU6	FAM8A1	ENSG00000137414	null
C1413820	CATO_HUMAN	P43234	CTSO	ENSG00000256043	null
C2678598	AN33B_HUMAN	A6NCL7	ANKRD33B	ENSG00000164236	null
C1332447	STAP1_HUMAN	Q9ULZ2	STAP1	ENSG00000035720	null
C1417699	NFE2_HUMAN	Q16621	NFE2	ENSG00000123405	null
C1428733	ZN577_HUMAN	Q9BSK1	ZNF577	ENSG00000161551	null
C1538671	PKHA8_HUMAN	Q96JA3	PLEKHA8	ENSG00000106086	null
C1413945	ASAP2_HUMAN	O43150	ASAP2	ENSG00000151693	null
C1426392	ASB12_HUMAN	Q8WXK4	ASB12	ENSG00000198881	null
C1539758	SE6L2_HUMAN	Q6UXD5	SEZ6L2	ENSG00000174938	null
C1419827	SC5D_HUMAN	O75845	SC5D	ENSG00000109929	null
C2677581	FITM1_HUMAN	A5D6W6	FITM1	ENSG00000139914	null
C1416508	ITIH3_HUMAN	Q06033	ITIH3	ENSG00000162267	null
C1422593	IRX5_HUMAN	P78411	IRX5	ENSG00000176842	null
C1420508	STXB3_HUMAN	O00186	STXBP3	ENSG00000116266	null
C1424334	RHBL3_HUMAN	P58872	RHBDL3	ENSG00000141314	null
C1822722	SHRM4_HUMAN	Q9ULL8	SHROOM4	ENSG00000158352	null
C1413080	CALB1_HUMAN	P05937	CALB1	ENSG00000104327	null
C1421745	ZPR1_HUMAN	O75312	ZPR1	ENSG00000109917	null
